geo_index,rp_lat,rp_lon,b,label
7,51.98820839331024,4.334315374257456,268.9269613357187,Redelijk
8,51.98820839331024,4.334315374257456,268.9269613357187,Redelijk
9,51.98820839331024,4.334315374257456,268.9269613357187,Redelijk
10,52.005895779034326,4.358949370335573,8.12105070404499,Redelijk
11,52.005895779034326,4.358949370335573,8.12105070404499,Redelijk
12,51.990016099628996,4.335869255475425,326.0034655447278,Matig
13,51.98820839331024,4.334315374257456,268.9269613357187,Matig
14,51.98820839331024,4.334315374257456,268.9269613357187,Matig
15,51.98820839331024,4.334315374257456,268.9269613357187,Matig
20,51.99638383476187,4.332414923495905,186.60622311097168,Redelijk
21,51.99310414159158,4.3344721621046345,313.4793877194562,Slecht
22,51.991037762351716,4.335653633215179,348.56499270110527,Matig
23,51.991037762351716,4.335653633215179,348.56499270110527,Redelijk
24,51.98820839331024,4.334315374257456,268.9269613357187,Matig
25,51.991037762351716,4.335653633215179,348.56499270110527,Matig
26,51.991037762351716,4.335653633215179,348.56499270110527,Matig
28,51.990016099628996,4.335869255475425,326.0034655447278,Matig
29,51.99339232578886,4.33319737055998,359.76170086015054,Matig
32,51.98469143872372,4.334083591064109,136.86826965594832,Matig
33,51.98469143872372,4.334083591064109,136.86826965594832,Matig
34,51.98820839331024,4.334315374257456,268.9269613357187,Redelijk
35,51.98569021611162,4.337909245934739,313.0716810789538,Matig
36,51.98569021611162,4.337909245934739,313.0716810789538,Matig
37,51.98569021611162,4.337909245934739,313.0716810789538,Matig
38,51.984627848588836,4.334690094040193,299.8378160427328,Matig
39,52.009165556696544,4.332164112216213,10.54655655332192,Matig
40,52.009165556696544,4.332164112216213,10.54655655332192,Matig
42,52.009165556696544,4.332164112216213,10.54655655332192,Matig
43,52.009165556696544,4.332164112216213,10.54655655332192,Matig
44,52.009165556696544,4.332164112216213,10.54655655332192,Redelijk
45,52.009165556696544,4.332164112216213,10.54655655332192,Redelijk
46,52.00961038903682,4.333297243458206,191.10703423036261,Matig
47,52.00961038903682,4.333297243458206,191.10703423036261,Matig
48,52.00961038903682,4.333297243458206,191.10703423036261,Matig
49,52.00961038903682,4.333297243458206,191.10703423036261,Matig
51,52.011846588293295,4.3325160571638435,97.92993338594556,Redelijk
52,52.01156149416913,4.330973507374879,191.5157537364991,Matig
53,52.01156149416913,4.330973507374879,191.5157537364991,Matig
54,52.01210024410119,4.331558895010233,337.63557388905446,Matig
58,52.011846588293295,4.3325160571638435,97.92993338594556,Matig
59,52.01179003494288,4.332424005699819,128.26936865428854,Redelijk
60,52.011846588293295,4.3325160571638435,97.92993338594556,Redelijk
61,52.011846588293295,4.3325160571638435,97.92993338594556,Matig
62,52.01126757149272,4.331614597247737,339.2746973082717,Redelijk
63,52.011846588293295,4.3325160571638435,97.92993338594556,Redelijk
64,52.011846588293295,4.3325160571638435,97.92993338594556,Matig
65,52.011846588293295,4.3325160571638435,97.92993338594556,Matig
66,52.01126757149272,4.331614597247737,339.2746973082717,Matig
67,52.01126757149272,4.331614597247737,339.2746973082717,Matig
68,52.01126757149272,4.331614597247737,339.2746973082717,Redelijk
69,52.011846588293295,4.3325160571638435,97.92993338594556,Matig
70,52.011846588293295,4.3325160571638435,97.92993338594556,Redelijk
71,52.01223376595268,4.33264405831326,189.3032192062959,Redelijk
72,52.01223376595268,4.33264405831326,189.3032192062959,Redelijk
73,52.01223376595268,4.33264405831326,189.3032192062959,Redelijk
74,52.01223376595268,4.33264405831326,189.3032192062959,Redelijk
75,52.01223376595268,4.33264405831326,189.3032192062959,Redelijk
76,52.01613760460088,4.333880876562379,338.7627711230304,Redelijk
77,52.01223376595268,4.33264405831326,189.3032192062959,Redelijk
78,52.01223376595268,4.33264405831326,189.3032192062959,Redelijk
79,52.01223376595268,4.33264405831326,189.3032192062959,Redelijk
